0,EP_station_NO,EP_station_NO2,EP_station_NOX,EP_station_O3,EP_station_PM10,EP_station_PM2.5,EP_station_RH,EP_station_SO2,EP_station_Temp,EP_station_WD,EP_station_WS,EP_station_Rain,EP_station_CO,EP_station_Benzene,factor0
2023-05-01 10:45:00,0.9,3.1,4.5,93.4,30.0,,,,,,,,,,
2023-05-01 10:50:00,0.7,2.9,4.0,95.7,30.0,,,,,,,,,,
2023-05-01 10:55:00,0.9,3.5,4.8,94.7,30.0,,,,,,,,,,
2023-05-01 11:00:00,1.0,3.6,5.1,94.6,30.0,,,,,,,,,,
2023-05-01 11:05:00,0.8,3.0,4.2,95.4,30.0,,,,,,,,,,
2023-05-01 11:10:00,0.7,3.3,4.5,96.4,30.0,,,,,,,,,,
2023-05-01 11:15:00,0.8,3.1,4.3,97.3,30.0,,,,,,,,,,
2023-05-01 11:20:00,0.8,3.3,4.4,96.2,30.0,,,,,,,,,,
2023-05-01 11:25:00,0.8,3.1,4.3,96.5,30.0,,,,,,,,,,
2023-05-01 11:30:00,1.1,3.6,5.2,95.2,30.0,,,,,,,,,,
2023-05-01 11:35:00,0.9,3.9,5.2,97.3,30.0,,,,,,,,,,
2023-05-01 11:40:00,0.9,3.4,4.8,99.4,25.2,,,,,,,,,,
2023-05-01 11:45:00,0.9,2.9,4.3,99.2,24.0,,,,,,,,,,
2023-05-01 11:50:00,1.1,4.3,5.9,100.0,24.0,,,,,,,,,,
2023-05-01 11:55:00,0.9,3.5,4.8,100.2,24.0,,,,,,,,,,
2023-05-01 12:00:00,0.9,3.6,5.0,99.7,24.0,,,,,,,,,,
2023-05-01 12:05:00,1.2,4.6,6.4,100.6,24.0,,,,,,,,,,
2023-05-01 12:10:00,0.9,3.8,5.2,100.9,24.0,,,,,,,,,,
2023-05-01 12:15:00,1.0,3.9,5.4,100.1,24.0,,,,,,,,,,
2023-05-01 12:20:00,1.0,3.8,5.3,101.8,24.0,,,,,,,,,,
2023-05-01 12:25:00,0.8,4.2,5.4,103.3,24.0,,,,,,,,,,
2023-05-01 12:30:00,1.1,4.3,6.0,103.7,24.0,,,,,,,,,,
2023-05-01 12:35:00,0.8,4.0,5.2,104.3,24.0,,,,,,,,,,
2023-05-01 12:40:00,0.7,4.0,5.2,104.2,27.2,,,,,,,,,,
2023-05-01 12:45:00,0.9,3.7,5.1,103.9,28.0,,,,,,,,,,
2023-05-01 12:50:00,0.8,4.0,5.3,104.9,28.0,,,,,,,,,,
2023-05-01 12:55:00,0.8,4.5,5.8,104.3,28.0,,,,,,,,,,
2023-05-01 13:00:00,0.9,4.5,5.9,104.3,28.0,,,,,,,,,,
2023-05-01 13:05:00,0.9,4.3,5.7,107.0,28.0,,,,,,,,,,
2023-05-01 13:10:00,0.9,3.7,5.0,107.9,28.0,,,,,,,,,,
2023-05-01 13:15:00,0.8,4.4,5.6,107.1,28.0,,,,,,,,,,
2023-05-01 13:20:00,0.8,3.7,5.0,108.1,28.0,,,,,,,,,,
2023-05-01 13:25:00,1.0,4.5,6.0,108.7,28.0,,,,,,,,,,
